PostId,ParentId,CommentId,CommentContent
29744638,29744638,47622327,Hmm i'm not sure about this one. Maybe some combination of `$scope.$watch` and a timeout for calling the API could work.
29744638,29744638,47622827,@TonyBarnes I'm going to try it
29744638,29744638,47628917,Have a look here: http://stackoverflow.com/questions/17079541/angularjs-ng-repeat-with-dynamic-list-without-rebuilding-entire-dom-tree
29744638,29744638,47709815,"@Sonata Thanks, there it was what I wanted."
30239694,30239694,48581120,"Very easy: when a new value is inserted, first try to select it. If the result of the selection is not empty, then it means it's a duplicate and you don't allow the rest of the code to run. Note: you're exposed to [SQL Injection](http://www.w3schools.com/sql/sql_injection.asp), if your data might be at risk, consider using parametric SQL (I don't know if the AdoDB of VBA provides though, maybe try to clean the insertion yourself if not)."
30239694,30239694,48581129,"You either query the database first, to see if a different record already matches what you're going to insert/update. Or add constraints to the table not allowing duplicates as you define them."
30243947,30239694,48589095,I was just about to post an identical solution. It may be prudent to let the OP know that the update to the `emiD ` field is useless since that is the field the update is being based upon.
30243947,30239694,48589411,"Thanks, I wasn't paying close enough attention to the contents of the queries and didn't catch that."
30267258,30267258,51950337,"Obviously, if you're scared of stackoverflow but ask questions like this, you've got nothing to be scared of. Great job."
30274927,30274927,48650591,Some code to illustrate your question would help tremendously.
30274927,30274927,48653357,http://backbonejs.org/docs/backbone.html
30274927,30274927,48653456,"@Michael.Lumley thnx for the link, but that does'nt answer the question.. please reply if you understood the question."
30274927,30274927,48698684,model.fetch() fetches an individual model back from the server.How do you say you have a collection of models with simillar id's ? Can you post the code ?
30280118,30267258,48658532,"Thanks for replying. That's fantastic! However, could you explain the difference in logic between what I was trying and you? I'm not sure exactly where I went wrong! :)"
30280118,30267258,48659063,"1) In `Enemy.prototype.move` you're working with global array `enemies` and setting `x` for all items, it's wrong. `Enemy` object mustn't know about global `enemy` array, it must works only with local properties. (I added `minX`/`maxX`, it's wrong too.) 2) You need first to set new position of element, then draw it. (You did the opposite, so there were lags.)"
30352228,30352228,48800579,Use https://www.ssllabs.com/ssltest/index.html to test your server configuration to see if TLS 1.x is actually supported and what cipher suites are supported by your server. This and the handshake simulation section may be helpful to determine why the newer versions of Chrome and Firefox fail to connect to your site.
30352228,30352228,48807615,"@AnandBhat : This is not a public domain. It can only be connected on Intranet or VPN. I had tried the above link before, but it was unable to resolve the domain name. Is there any other alternative ?"
30352228,30352228,49119967,"I figured the issue. It is with the SSL certificates. When I tried another domain certificate, the application was running on Mozilla, Chrome and IE. I'll share the updated resolution in some time."
30389438,30389438,48867443,Add the error message.
30389438,30389438,48867515,Which dbms? (Some non ANSI SQL there...)
30389438,30389438,48867566,case when cond1 then ... when cond2 then .... end
30389438,30389438,48868463,"The errors are   Error in WHERE clause near '='.&#xA;Error in WHERE clause near 'GROUP'.&#xA;Error in WHERE clause near ','.&#xA;Unable to parse query text."
30389438,30389438,48870744,You don't END the CASE...
30389803,30389438,48868637,i got an error like this.    error message:parameter 7:(.........).The clr type does not exist or you dont have permission to access it.
30389803,30389438,48868694,"which dbms it is mysql, sql server??Above code works on sql server.."
30389803,30389438,48868831,db is sql server
30389803,30389438,48869067,just add `  and 1 = ( CASE &#xA;              when @val=1 AND  VH.VoucherStatus='true' THEN 1&#xA;              when @val=2 AND  VH.VoucherStatus='false' THEN 1&#xA;              --when @val= 0 AND  (VH.VoucherStatus='true' or&#xA;              --VH.VoucherStatus='false' or VH.VoucherStatus is NULL)&#xA;              --THEN 1&#xA;              ELSE 1 END )` in your original query ..
30389803,30389438,48870118,again getting same error
30389803,30389438,48870347,i run this query in sql management studio..it works... when @val=1 it retrieve rows with value 1 and null. When @val=2  shows rows with value 1 and null. and same for @val=3..
30389803,30389438,48870447,"But what i want is if @val=1 i want to show the rows in which voucherstatus='true'  only or if  @val=2 i want to show the rows in which voucherstatus='false' only or  @val=3 i want to show the rows in which voucherstatus='true' or false or null. (ie if @val=3 it retrive all rows )...pls help me.....i want to get answer in anyway, using case is not neccarly..."
30389803,30389438,48870774,Updated the case condition .. please try now..
30390255,30389438,48869306,"sory for discribing my question...here the variable @val can take values 1, 2, 3. .if @val=1 i want to show the rows in which voucherstatus='true' or if  @val=2 i want to show the rows in which voucherstatus='false'  or  @val=3 i want to show the rows in which voucherstatus='true' or false or null. (ie if @val=3 it retrive all rows )"
30390255,30389438,48871714,@IP_PC5 I have modified my answer. try this.&#xA;Surely work for you.
30392313,30392313,48873047,What does your `BundleConfig.js` look like?
30392313,30392313,48873451,"@devqon I also thought of that, and i'm definitely not loading it twice from what I can see"
30392313,30392313,54773078,@JadedEric I have same scenario and having a unstoppable warning WARNING: Tried to load angular more than once. Do you find its solution?
30428335,30428254,48943014,Are you sure your path for MAC is correct? Isn't it rather `/private/etc/hosts`? What should the line in the hosts file exactly look like? Could you clarify?
30505380,30505380,49089380,"You should gather all the data you need and store it in an object array. One you have all the data you need, you should then write out that data in one go. That will speed things up dramatically."
30505380,30505380,49089498,"Please do some research. [This Google search](https://www.google.com/search?q=stackoverflow+make+macros+fastet&rlz=1CDGOYI_enVN604VN604&oq=stackoverflow+make+macros+fastet&aqs=chrome..69i57&sourceid=chrome-mobile&espv=1&ie=UTF-8&hl=en-US#hl=en-US&q=stackoverflow+make+macros+faster&spell=1) returned more than 10 questions on stackoverflow alone. One classic is to turn off screen updating while the macro is running, I.e. `Application.ScreenUpdating = False` and `= True` at the end."
30625803,30625803,49421281,"It's perhaps not relevant to your specific problem, but it's worth pointing out that this sem:triple-syntax is still a MarkLogic-specific XML syntax, and not a standard RDF syntax format. It should be relatively easy to convert though."
30626095,30626095,49345299,"Are you wanting to do some sort of surface fitting, e.g. with the Curve Fitting toolbox? Or do you just want a `scatteredInterpolant` type solution?"
30626095,30626095,49364238,Can you give us a sample of the output image you're looking for?
30626095,30626095,49364697,"Also, what function did you find in Matlab that does what you're trying to achieve?"
30626095,30626095,49365542,The `contour` function in matlab. Sample output is approximately like this: http://www.mathworks.com/help/releases/R2015a/examples/graphics/SpecifyNumberOfContourLinesExample_01.png  @nkjt yes it is like `scatteredInterpolant`
30703197,30703197,49464254,Add the whole object for that row to a `data()` property on the `tr`
30703197,30703197,49464385,"@RoryMcCrossan can you give example please, thank you"
30703197,30703197,49464390,why negative vote ?
30703197,30703197,49464411,Can you expand your code sample to include the AJAX request and show how you are looping over the result.
30703422,30703197,49465360,Added an example. Please let me know whether it is clear.
30703422,30703197,49465470,"thanks +1, but one of parameter is url and it's not going well with that, also  do i still need to pass it a s a jquery object ? and btw i tried encoding using this encodeURIComponent(JSON.stringify(object_to_be_serialised)) but then it adds a lot of ""%"""
30703422,30703197,49465662,"One thing you can do if you are using the `encodeURIComponent`, in the load function you can write `var decode=decodeURIComponent(param);` followed by `var data=JSON.parse(decode);`  and then it should give you the desired result."
30703422,30703197,49466841,"hi, please see edited question i added output to what you suggest to change, there is something wrong with rendered output and i am receiving an error"
30703422,30703197,49482460,Please find above the edited code. Sorry it took a while to reply back.
30703422,30703197,49605090,"thanks, I not tested it yet but I will accept it"
30815560,30815560,49678509,Does the code you provided not work?
30815560,30815560,49678544,It doesn't work.
30815560,30815560,49678554,Does it give an error?  Check the developer console.
30815560,30815560,49678588,Actually i know the problem. my appendImages function appends images in div but i have to append in li
30815661,30815560,49678773,It doesn't work
30815661,30815560,49679047,"Added an edit, does this work?"
30823865,30823865,49694038,Working fine for me https://jsfiddle.net/f63h157x/
30823865,30823865,49694277,He doesn't want it to look like the image
30824279,30823865,49753555,"Thanks @TheOnlyError!  The problem I run into with ""margin-left"" is that the spacing relative to surrounding text (or, in my case, other stars) is off.  I updated my problem description to include an image.  Do you have any thoughts on how to fix the problem?  Thanks again!"
30824279,30823865,49754216,"Just realized that the spacing error is due to the formatting of "".fa-stack"" rather than ""margin-left"".  Thank you for solving this problem - looks like I have another one to deal with now!"
30824279,30823865,49754294,"Haha, no problemo :)"
30951126,29432786,53772182,Hey Sarath. My problem is somehow similar to above question. Can you please have a look on my question. http://stackoverflow.com/questions/32969883/custom-validation-not-working-yii2-app-basic-yii2
31078407,31078374,50175435,Don't you need to reshape it after shuffling?
31078407,31078374,50175552,Hmm.. thanks or he suggestion but `.flatten()` doesn't seem to shuffle anything
31078407,31078374,50175565,"@LakshayGarg Thanks, done."
31078407,31078374,50175592,"@ElConfuso `flatten` doesn't shuffle anything, it just reshapes the array into a 1-dimensional array."
31078407,31078374,50175687,"Yep, you edit has done the trick. Cheers."
31184578,31177159,50402773,"Thanks for the answer VonC. I am sorry I didn't mention the whole scenario. Our requirement is to delete a directory from a branch that has just been created; and file structure isn't available on the server. That's why we are looking for client hooks. Secondly, if there is a work around to delete the directory from the refs, there is another concern. Shouldn't the directory be deleted before staging it? In my understanding, server side hooks will come into act only when the newly created branch is pushed."
31184578,31177159,50403351,"@KashifNazar ""In my understanding, server side hooks will come into act only when the newly created branch is pushed."" that is true, which means either the folder will have been deleted, or it would still be present and the push will be rejected (policy enforced)"
31184578,31177159,50403394,"@KashifNazar ""Shouldn't the directory be deleted before staging it?"": sure: git rm does both (delete and stage the deletion), or rm + git add -u will also stage the deletion."
31184578,31177159,50403568,thanks again. We are looking for a 'do-the-thing' solution rather than policy enforcement.
31247879,31247372,50493469,"From Android documentation: Canvas.saveLayer() - ""this method is very expensive, incurring more than double rendering cost for contained content. Avoid using this method, especially if the bounds provided are large"""
31247879,31247372,50494051,"@BladeCoder that is because you are using xfermode, you can also draw 4 opaque rect around the hole."
31247879,31247372,50498419,@rainash this shows a black screen with a red square at top ... wtf
31247879,31247372,50512217,"@MuhammadUmar red square? your backgound color is red? at top? check your mTransparentRect , I change the color from semiblack to black so you get a black screen, I have edited the answer and run the code, that works"
31331593,2076299,81870071,"This works (at least) in Chrome 62:&#xA;`<button type=""button"" &#xA;        onclick=""window.open('', '_self', ''); window.close();"">Discard</button>`&#xA;[See also this article](http://www.yournewdesigner.com/css-experiments/javascript-window-close-firefox.html)"
31331593,2076299,81982033,"@hering Well, the article is from 2006, but if you found something that works, that's great news and perhaps will help people who read down this far.  Thanks for sharing."
31331593,2076299,91786729,"The question was about closing the current active tab from within that tab. As you say, it's not possible in Chrome or Firefox. This should be the accepted answer."
31333783,15265722,50652437,Please add some explanation. Explain why your code should work.
31333783,15265722,50732382,"Don't know how to explain that. But let's try. In the original code path to files and directories are placed on the Clipboard. Question was ""how to cope a folder"", the code example analyzing all paths on the Clipboard, selecting folders and copying folders to a destination path. You are self responsible for a correct destination path in this case."
31376531,31376531,50732208,"PHP is executed on the (web-)server, javascript by the client (browser). if you need the submit to come from the client, then it has to be in javascript."
31395022,31394471,50766271,"For clarity, it should be the `post` link function (which is the default for `link: function() {...}`)"
31395022,31394471,50809611,Yes its not necessary but by the way its same and not different
31508399,31508363,50980147,"While seemingly correct, I can't say I'm a fan of this answer because it doesn't use try-with-resources where that language construct fits perfectly (and the OP uses it)."
31508399,31508363,50980195,@Vulcan My company was using Java 6 until like 2 weeks ago...we finally upgraded to Java 7 but let's just say I've been writing code which would compile when Jay Gosling was still a young man.
31508399,31508363,50988025,Don't forget to `.execute()` your `ps`...
31575604,31575604,51106100,where is the problem? Did you got any results ?
31575604,31575604,51106125,There does not seem to be a question here.
31575759,31575604,51111326,I have changed the values in my database from blob to TEXT and It working now thankx
31855938,31855062,51660195,Hi @harksin please could you tell me how do this? I'm noob with ionic... :(
31855938,31855062,51666233,"i have edited, i hope  this help  :)"
31941304,31941304,51792543,"`#define` does a *literal string substitution*. So you'll get `a = 2*(s-u*t)/t*t` which, given operator order of evaluation, will evaluate as, `a = (2*(s-u*t)/t)*t`. You probably really want `a = 2*(s-u*t)/(t*t)` so you should have `#define SQUARE(x) ((x)*(x))`"
31941304,31941304,51792722,"FWIW, [see this](http://en.cppreference.com/w/c/language/operator_precedence)."
31941304,31941304,51792725,The best way to know: `cpp your_file.c`
31941304,31941304,51792833,"@SouravGhosh I discover that compound literals are, in fact, operators. Wut."
31941304,31941304,51792952,"@Quentin No, i don't think so, we're talking about the _notation_ for compound notation there, I believe. :-)"
31941304,31941304,51792979,This should be noted on every C tutorial. Read one first if you haven't
31941304,31941304,51793123,@SouravGhosh makes sense.
31941375,31941304,51792654,Ever so slightly safer: `#define SQUARE(x) ((x)*(x))`. It will remove (only) one further possible pitfall: `SQUARE(1+2)`.
31941375,31941304,51792706,"@Jongware yes, good catch!"
31941375,31941304,51792770,"FYI (well, I guess *you* know – but for others' sake): this *only* removes *one* additional pitfall. It doesn't guard against blatant misuse such as in `SQUARE(x++)`."
31941375,31941304,51792785,"@lurker perhaps reword ""literal string substitution"" as to avoid vocabulary collisions with ""string literal"" and the stringification operator."
31941375,31941304,51792800,@Jongware indeed. Then we're getting into a whole other set of issues. :)
31941375,31941304,51792870,"@Quentin I reworded a little. Not perfect, but perhaps better. It's hard to avoid the word ""string"" and, thus, a potential confusion. The preprocessor really does a ""literal string substitution"" as in ""a string substitution that is literal"" rather than a ""substitution of a so-called *string literal*"""
31941375,31941304,51793079,"@lurker I've seen ""text"" and ""token"" substitution, but your new wording looks unambiguous to me now. Thanks !"
31941375,31941304,51793434,"`SQUARE(x++)` results in UB, right? There is no sequence point between the two increments..."
31941375,31941304,51795439,"@Kninnug yes, it does. But I'm not addressing that here since that's actually a topic of another question that has appeared many times on SO."
31950004,31947408,51809820,Do you have an screenshot of what is happening
31950004,31947408,51814769,http://www.gfycat.com/ImmaculateLeafyArizonaalligatorlizard
31950652,31947408,51814056,"That is definitely on track with what I am looking for. Thank you so much! I hit the up arrow for your post, but since I am new it popped up saying I have to wait until a rep of 15 before it will be publicly changed."
31950652,31947408,51815710,I tried using this and I get a giant white border around dropdown. Is there a way to make it so the menus are on the right until it gets to a certain size and then it goes underneath the logo?&#xA;&#xA;'&#xA;&#xA;http://www.bootply.com/RS9l6YVtw1
32066528,32066528,52030436,"BTW `document.getElementById('#name')` take an id, so not `#` needed, also you mistape `#nume` for the last one"
32066528,32066528,52030450,"Oh, sorry. It's just a typo error."
32066528,32066528,52030476,"In your first example: `title` is an attribute, not a property. In your second example: `id`s must be unique, hence that `.length` makes no sense (and is undefined for that matter`. Furthermore, inside the `if` you use `#nume` instead of `#name`. The `#` have to be dropped in vanilla JS' `getElementById()` anyways."
32066528,32066528,52030805,"@Sirko Yeah, sorry for that. There are just typo errors. I'm feeling bad because I can't find any fix, and I'm hurrying..."
32066577,32066528,52031302,"Still doesn't work. Can you, please, check my update?"
32066577,32066528,52031447,See my updated answer.. your first question was wrong as we didn't knew what you needed to do..
32066577,32066528,52031892,":( It doesn't work. If I use your updated code, the title is ""blah"" (when the page is loaded), and it stays the same no matter if at least 3 chars are present in the textbox."
32066577,32066528,52032039,Check it now...
32066577,32066528,52032506,"Holly cow! I'm really so dumb that I can't copy a text, or this technology is f***ed up? For the good of human kind, it'll be better to be the first one! It doesn't work! It still stays as ""blah"" and it doesn't change as needed. I'm re-posting the entire html doc in the first post. Please have a look at it, maybe I'm using the wrong bs version, or the wrong jquery version? Thanks a lot!"
32066577,32066528,52032693,I've just updated my answer.. there was a missing `{` in the code.. `if (changeNameTitle()) {`. Please note that you can use firebug to debug the js code.. Check this demo http://jsfiddle.net/yovh1ew5/ . It is working now
32066577,32066528,52032824,"Great! But as you can see, the initial message (when the page is loaded is not ""blah"", but ""New Title"")... And to be more precise, this code is intended to validate a textbox. When the page is loaded, the title should be fe ""blah"". When the user inserts/or not something in the textbox, the title should change accordingly: is the length < 3? title=""New Title""; is the length > 3, title="""". Now I can certainly say that i can reach the limit of the Universe, than to resolve this kind of problem."
32174304,32174304,52235262,"Using *setAttribute* for listeners is not advised, use [*addEventListener*](https://developer.mozilla.org/es/docs/Web/API/EventTarget/addEventListener) instead. Also, not all A elements are links and AREA elements can cause navigation too. All links (A and AREA) in a document are available as [*document.links*](https://developer.mozilla.org/en-US/docs/Web/API/Document/links)."
32174304,32174304,52235858,"@RobG document.links seems cleaner way to get what I need. But what's up with setAttribute? Anyways, I have made the changes to the question description."
32244415,32244415,52369919,`GetForgroundWindow` just gives you a windows handle (hWnd).  Use any method of enumerating windows that you like - they will all give you an hWnd - and plug those values in instead of the foreground hWnd.
32244415,32244415,52369992,Try this: http://www.codewrecks.com/blog/index.php/2014/01/29/change-appearance-of-a-control-if-the-windows-is-maximized-in-wpf/   By using the binding you can store the variable to check if the sceen is maximized
32244415,32244415,52370027,"@PieterSchool - it's not about WPF, but thanks for your time :)"
32244415,32244415,52370072,@Fka I assumed it because of the link sorry
32244415,32244415,52370337,"@SamAxe - okay, I found some solution for enumerating windows. Do you know if it's possible to check, on which screen window lays?"
32244415,32244415,52370485,Get the [window bounds](https://msdn.microsoft.com/en-us/library/windows/desktop/ms633519(v=vs.85).aspx) and `Intersect` or `Contains` it with each [`Screen`](https://msdn.microsoft.com/en-us/library/system.windows.forms.screen(v=vs.110).aspx) bounds.
32244415,32244415,52371129,"@SamAxe - yes, but let's assume that my Screen1 is 600x800 and Screen2 is 1000x1400. I have windowed-mode Windows of size 600x800  in Screen2. It will be detected as fullscreen-mode because of one of my screens' sizes or as a normal window?"
32244415,32244415,52372083,"@Fka: Imagine a piece of paper.  Draw two rectangles of different sizes, each sharing a border with the other.  The paper represents, for lack of a better term, your virtual desktop.  The rectangles represent your monitors.  `GetWindowRect` and `Screen.Bounds` are given in virtual desktop coordinates.  There's no need to fret over monitor resolutions."
32286400,32286400,52450465,Can't you store it in the same directory as your exe?
32286400,32286400,52450530,I don't know what axWindowsMediaPlayer1 is but `(videoForms.Properties.Resources.Airtel.wmv).ToString();` is not a URL.
32286400,32286400,52450656,"yes Mihai Caracostea, while I store it on the same directory, it has been working by giving that address. But if I store it on Resources it gives that type of warning."
32287201,32286400,52486236,Thank you so much Reza Aghaei
32403966,32403966,52688409,Look at the second article on [this](http://through-the-interface.typepad.com/.services/blog/6a00d83452464869e200d83452baa169e2/search?filter.q=excel) page first. Then look at the others.
32403966,32403966,52784121,"You need to be more clear.  Which API are you using.  Right now we are assuming the AutoCAD .NET API.  If you are talking out-of-box functionality, then this is the wrong forum for this."
32590670,32590670,53035585,"I don't understand what all of these empty tags are for...`<img src=""<?php  ?>"">`. Also, what's happening currently?"
32590670,32590670,53035901,"I didn't put the field in for that one yet, the top portion which is the div CaseStudyPic-left the one I put in the fields for. Currently nothing is showing in that one"
32590670,32590670,53055816,"If you are using relationship then you have to get page or post id into the loop and you have to pass that id to get image url using wp_get_attachment_url() and pass that url into <img src="""">."
32617753,32617753,53086280,why does the SHA encrypted passwords require you to migrate at runtime?  You can store the SHA in the new db.
32617753,32617753,53086327,"I believe SHA is one-way, right? So I can't decrypt the password and do a migration if the encryption scheme isn't the same. The hash I have in the old table is not the same hash in the new table."
32617753,32617753,53086364,"ok don't put it in the new table put it in a special table called ""old_password_sha_hashes"" and validate one time against that table if you need to.  If you migrate to a new database you don't want to make your application connect to the old one and you don't want to maintain the old one after you migrate."
32617753,32617753,53086448,"@Hogan not sure how that is significantly different from using the old user table and validate one time against the hash in that old table - as I mentioned in my question, unless my question wasn't clear."
32617753,32617753,53086524,"It is significantly different -- your question implies leaving the old server up and available after the migration.  This means you have not migrated -- if you are still accessing data on the old server it is active and in production.  Whatever the reason for the migration, you want to do the migration and then de-comission the old server.  With your design you  have to maintain that server until every user has logged on once.  In other words; that server will never go away."
32617753,32617753,53086810,@Hogan I've clarified the question. Thanks for pointing out the confusion.
32617753,32617753,53086861,OH! This is just a migration of the user tables.  Sorry :(
32617753,32617753,53086915,"I think the first line should be "".. to update an existing DBs User information.""  Don't use the scary migration word."
32619998,32619998,53090545,"This is algebra, not programming.  Write the equations with variables for the concepts, rather than specific dollar amounts.  Now solve for the price; substitute one expression for another until the right side consists of the other variables.&#xA;&#xA;If you post your actual equations, I can help walk you through this."
32619998,32619998,53123507,"The calculation of Total Costs in the question is incorrect, I believe.  Total Costs should be the sum of Item, Marketplace, and Payment Processor costs, and not the Price minus those terms."
32619998,32619998,53124875,"@mtadd, you're absolutely right, I flipped the values. Fixed."
32621750,32619998,53120935,"Man, thanks so much for taking the time to lay this out. Algebra isn't by strong point so this was a HUGE help. I've updated my question to include a working example."
32625719,32617753,53503721,How do you tell Identity which columns hold the legacy passwordhash and legacy salt?
32625719,32617753,53512169,In `PasswordValidator` - if you look through the linked code it'll be clear. You keep legacy password and hash in the same column as the non-legacy passwords. And `PasswordValidator` knows how to compare old hashes.
32625719,32617753,53529443,"My legacy password and salt are currently in 2 separate columns. Looks like I should combine them, delimited by ""|"" (pipe), into the PasswordHash column. And returning SuccessRehashNeeded will generate the Identity hash and update column. Is all that accurate?"
32625719,32617753,53529649,"@Ed.S. Something like that. The article uses separator `|` (pipe) between hash, type of hash and salt. If you have only one type of hash in your legacy app, you can amend the provided code and exclude the hash type, only have `<hash>|<salt>`."
32713267,32713267,53269121,The only way with a regex is to duplicate you pattern and capture the whole pattern into groups. [Here is my suggestion](https://regex101.com/r/hR1wG5/2).
32713267,32713267,53272622,Thanks for reply! I took your suggestion and made some tests. It turned out that it has problems when there are several occurrences of word in the text. https://regex101.com/r/iO5xD6/1
32713267,32713267,53274189,The problem is with the conflict between lazy and greedy matching if we start playing with `.*` and `.*?`. I doubt you can achieve what you want with a regex.
32713267,32713267,53276058,"What language? Java, Python, etc?"
32713350,32713267,53272533,Thanks for reply. But what if I have an array with words to search for and I don't know the sequence of occurrence for these words in the text?
32794845,32794732,53427978,I've package com.ebank.rajeev.controllers under src folder. Alogin is the servlet inside the package. &#xA;How to add this class into jars.? Or what should I do?
32794845,32794732,53428000,"well, then your problem is that you are not packaging correctly your project. Your java sources have to compiled into `WEB-INF/classes` or packaged into a jar library that have to be copied into `WEB-INF/lib`. Review your project configuration."
32794845,32794732,53428087,So how can I do that? How the source can be compiled into web-inf/classes or the other thing you mentioned.
32794845,32794732,53428141,"It really depends on how are you using eclipse. Is your project a dynamic web project? Is your project a maven project? ...? James instructions are right, but it is impossible for us to know how are you project managed."
32794845,32794732,53428466,It's a dynamic web project. I've done what James had said before posting question here.
32794845,32794732,53428521,"Please, export your project as a war file, open the war with zip utility and see if you find your Alogin class inside `WEB-INF/classes` in the expected path, that is `com/ebank/rajeev/controllers`. If this is correct, then your project is right and you have a problem with tomcat. If the class is not present, the problem is with your project. Tell us."
32794845,32794732,53428581,"Yes, Alogin.class and Alogin.java file is present inside the war file web-inf/classes/..../controllers"
32794845,32794732,53428608,Then eclipse is not deploying your app into tomcat. Try to remove tomcat runtime from eclipse and start again.
32794845,32794732,53428618,Have done that. Even reinstalled tomcat 8.
32794845,32794732,53428762,"In that case i can't give you an aswer without check your eclipse, project and tomcat installation. It is quite clear where you problem comes from, classpath problem, but can't help you, sorry."
32794874,32794732,53428038,"I've done all that many a times. All Java Build path entries are added in the deployment assemble for the project properties. I've also reinstalled Tomcat, Eclipse many a times. Created a new project. Nothing helped."
32794874,32794732,53428160,What happens when you try to create the instance or refer class `com.ebank.rajeev.controllers.Alogin` in any of your project files?
32794874,32794732,53428446,Creating the instance for the class Alogin is working in other class file.
32794874,32794732,53428529,"Alright @Rajeev. Do export of project as `war`, open the `war` with any archive utility and let me know if you see `Alogin.class` in `WEB-INF\classes\<your_package_to_alogin_servlet>`"
32794874,32794732,53428596,Alogin.class is present in the said directory path.
32794874,32794732,53428622,"Could you remove the mentioned `servlet-api.jar` and add `Server Runtime` referring to your server in the build path? Also, go to your `Alogin.java`, right click on the class name and `Copy qualified name`, paste it in the `servlet-class` part of `web.xml`?"
32794874,32794732,53428669,Removed servlet-api.jar and added apache tomcat v8.0 server runtime. Now the index.jsp or any other jsp page is giving 404 error
32794874,32794732,53428708,"We will figure it out @Rajeev, could you copy paste the qualified name to `web.xml`? Also recommend you to `Project`>`Clean` after done with the changes and then restart the server."
32794874,32794732,53428932,"I think there's problem with the server. I removed v8 and used v7 with the old project having sane code and it worked. Now configuring the tomcat v7 for the current prefect it says, tomcat v7 only supports j2ee 1.2,1.3,1.4 and java ee5 and 6 web modules. What does this mean?"
32794874,32794732,53429038,"When you go to `Project Facets` in the the project properties, the version of `Dynamic Web Module` matters with servers. If it is not supported, you would need to delete the project without purging the files, delete eclipse specific settings folders inside the project and do an import of project with lower version of `Dynamic Web Module` compatible to the current server."
32794874,32794732,53429105,Thanks. Finally it worked. Kudos
32794874,32794732,53429115,Congrats @Rajeev! :D
32852775,32852775,53540065,why `'Hi' 'Kev' 'y' 'there'` and why not `'Hi' 'Kev' 'm happ' ' to be '` what's the logic behind this?
32852914,32852775,53553256,"Because of the `i'm` the problem is not 'simple', but 'impossible to solve'. You need different markers for quoting (pairwise: 'y') or deletions (single: i'm)."
32852914,32852775,53554298,@Ekkehard.Horner True.
32866403,32863127,53577465,Thanks torazaburo. What worries me is that the last snippet in the article you've provided about the Meteor bug does indeed leak memory in V8.
32866403,32863127,83746111,"""Actually, I'd suggest you mainly stop worrying about memory leaks. They occur only in very specialized situations"". I strongly disagree with this statement. At least Detached DOMs are a frequent occurrence in SPAs and every developer must know about it."
32868026,32863127,53577973,Good to mention adding shared data to the prototype. I'll also drop a link here to [this question about circular references in js](http://stackoverflow.com/q/7347203/2407212) as this also relates to common beliefs regarding memory leaks.
33238719,33238719,54281783,***inline this generation into a single SQL call*** - the last query should be done in just 1 SQL query round trip (not mention the error you have in that  query). So I don't understand what you actually want.
33238719,33238719,54282326,"I'm looking to parse the results of the EF query back to an instance of a customer which contains a collection of associated orders. Using the example above I get a collection of N customers back, each with a single order where N is the number of orders associated with the customer."
33238719,33238719,54282700,"`customer.Where(x => x.Id == customerId)` should return just 1 customer, in fact you can use `FirstOrDefault` here (assume the id should surely exist)."
33418686,33418686,54627328,is your item layout contains only one item textview?
33418686,33418686,54627664,"IDs are layout-wide unique. My advice would be to give each include an id like view1, view2... then use a for statement to set the text of the child TextView"
33453192,33450324,54720125,"thank you but it didn't work keeps turning the same error, is there any else solution ?"
33453192,33450324,54720742,The script `makemake` has to be once executed after modification. I have just extended my answer.
33453192,33450324,54720875,"still got the same error , i am sorry for that but i hope to solve it"
33453192,33450324,54720906,"Type the following commands: `./makemake`, `make clean`, `make`."
33453192,33450324,54720920,"By the way, I suggest you editing your question and adding the name of project (e.g. Castalia) and error message (as text). Without these elements the usability of your question for SO users is low."
33453192,33450324,54721120,i copied the error in the question now
33492487,33492487,54772318,"This question does not make sense; in SQLite, [the autoincremented key always is the rowid](http://stackoverflow.com/questions/3695224/sqlite-getting-nearest-locations-with-latitude-and-longitude)."
33492706,33492487,54770230,does this return me the primary key i have settled in the table ?
33492706,33492487,54770307,@ZubairAkber - I suppose you have autoincrement on your primary key .. In that case it returns the last inserted row id ...
33492706,33492487,54770792,Thanks for your answer but i want to get the primary key instead of rowID or is there a way to get row data by its rowID
33492706,33492487,54770919,"@ZubairAkber - Then please explain what is your primary key ? Share the create SQL code of your table. &#xA;&#xA;If your primary key is NOT the auto increment integer, then it means that you are manually inserting a primary key ... &#xA;If you are manually inserting - then you already have ..."
33492706,33492487,54775198,Thanks @Varun Verma
33496674,33496559,54777491,"All I did was remove the on(release)  & wouldn't you know it, Works like a charm, Thank You! (:"
33522620,33522620,54826439,can u please post an image of how the box should look?
33522620,33522620,54826505,"Sorry, that's a great idea. Here we are: http://imgur.com/JQjmymJ"
33522813,33522620,54826686,Winner! Thank you.
33606300,33605379,54988019,我设置了，我把相关的代码贴上去了，怎么没效果啊，感觉是ContentHugging没效果。
33606300,33605379,55028173,...你设置label1.width 和 label2.width一样啊
33606300,33605379,55035865,但是 label1 和 label2 的内容长度不一样，所以不能设置一样。。
33606300,33605379,55068279,你要什么效果啊？“ Then how to make the width of each label show depending on its content with even more labels in a view?” 看不懂你在说什么
33606300,33605379,55141633,额，就是label的宽度由内容多少决定，同时最左边和最右边的label分别紧靠父视图的左边和右边。
