"ContentNormalizedHash","PostCount","PostsLinkingToClones"
"1697499252200912018",1,0
"-3332742323372056852",1,0
"5802115458000177941",1,0
"313148707880956905",2,0
"7547598139026047587",1,0
"-1475825819851161072",1,0
"-874301210420042731",1,0
"6886462385760049085",1,0
"-1197686367093179570",1,0
"-6585327966641187578",1,0
"8098088102613173937",1,0
"6348499639609819825",1,0
"-5226761573848604985",1,0
"2611525723119816260",1,0
"3771770549225930540",1,0
"8325797957645267595",1,0
"-2673766437036746399",1,0
"-5107697654409033989",1,0
"7773533198991370985",1,0
"2597010395732185825",1,0
"3345661210035328686",1,0
"-6611574845738027037",1,0
"369920417263167266",1,1
"-8377007947190284683",1,0
"2092650407786399292",1,0
"7158745449661778750",1,1
"8371539283915844553",1,1
"-4012375554309917169",1,0
"-1715351813361820817",1,0
"-6242924281306414595",1,0
"-6747129129543400004",1,0
"676038842598843406",1,0
"360633747665015877",1,0
"-3936023593498946703",1,0
"-7232432580122148388",1,0
"696424758338953604",2,1
"-884704508746091909",1,0
"7323199980962564387",1,0
"6863798025910938315",1,0
"806782866252761193",1,0
"-1135040009925071648",1,0
"3054254301331912254",1,0
"751743625254982027",1,0
"8567329653041235546",2,0
"2711938818612255567",2,0
"-8929601945621343108",1,0
"-8708172463955487693",1,0
"4476723095924615109",1,0
"5760544596526299229",1,0
"4922843944886873722",1,0
"2814229046375059404",1,0
"-5272445811657416315",2,2
"-7246593512124657195",1,0
"-5968155902416695392",1,0
"2891498293018497477",1,0
"-297963581729960343",1,0
"-3630405773451706456",1,0
"-9200884566367457952",1,0
"-1693650590336624493",1,0
"-5227439602846325995",1,0
"-1013432354678359568",1,0
"-4468979198628507161",1,0
"888257350747760344",2,0
"533966314138995950",1,0
"-3219674550356998656",1,0
"-4214817169205626479",1,0
"7074902765406395801",1,0
"8252145554381307079",1,0
"4752344961966308648",1,0
"2366683444037771212",1,0
"-8989824837737264013",1,0
"3773899874031275468",1,0
"183200707612411109",2,0
"-8224173191544335034",1,0
"1066017794625481414",1,0
"9008007830109060529",1,0
"1177506351057140291",1,0
"2037918699547217697",1,0
"1946872609983831565",1,0
"-5256626944881473159",1,0
"-2694497708860298281",2,1
"7914184271004662271",2,1
"8462279119478929702",2,1
"8986549628342740216",1,0
"-6589064004764138071",1,0
"-5475198475366874457",3,0
"-4070360773365256722",1,0
"5786274086537814114",1,0
"5952665735909420306",1,0
"-5127418277108645814",1,0
"-1772946413941951590",2,2
"-7279205766861401509",2,1
"511562727889882789",1,0
"-7900554717293090692",1,0
"8280714294244360644",2,0
"6317075902662322991",2,0
"-7210469580953558952",1,0
"962871556739212151",1,0
"-7831790574447266604",2,0
"5895900188396560096",1,0
"-8696546539138527851",1,0
"-1709737426416774177",1,0
"5789114695182597591",1,0
"7724370814139419403",1,0
"6459099736096662414",1,0
"194581427333388593",2,2
"-7648103967951150614",1,0
"824605564817967740",1,0
"5327211424885770505",3,0
"3224023147003621579",1,0
"-1517052697250073061",1,0
"-1415707577930766156",2,0
"-5009696418992990919",2,1
"3992052374097508936",1,0
"3334462064181756596",1,0
"220091262392913992",2,0
"-7804496542348301648",1,0
"-2999164273472516404",1,0
"3828397806918339044",1,1
"2355035572235576249",1,1
"-8333397051727329634",1,0
"2004875531201721740",1,0
"-8618764297968346784",1,0
"7899928033729009968",1,0
"-3477244498427244747",1,0
"6571632735494456109",1,0
"3338976966809575965",1,0
"-5015922860741263670",1,0
"-3195312727619090840",1,0
"409819885748534194",1,0
"2681572747183526759",1,0
"-3002618997278451628",1,0
"-5086362294770156058",1,0
"-3486524311534563046",2,1
"-1052861009647131835",1,0
"-6603355590478034431",2,1
"-3567759818374421958",2,0
"-7386784916985876590",1,0
"-9031611790860165556",1,0
"5956040304556080096",1,0
"-3282789006324442389",1,0
"5410230067810955",1,0
"-1995326612684173664",1,0
"-5412000574800347179",2,0
"7773210130783163853",1,0
"9148605466681395857",1,0
"-2041950715993509879",1,0
"-7367388379250504044",1,0
"-8417600674382793446",1,0
"-2757740300919023810",1,0
"-8894403984016483827",1,0
"4059793855856953618",2,2
"1395654225377055407",1,0
"-3528775181971214159",1,0
"-9202257765836971108",1,0
"-2032604656034264418",1,0
"4497921599860566964",1,0
"-2906864910259544004",1,0
"-5209518270664027406",2,0
"-6233963378529943632",2,1
"2895327383374913880",2,1
"-7079374044659548672",1,0
"-7016149062411430049",1,0
"-4031209205669589116",2,0
"-3997129194349340072",2,0
"2327863313119957714",1,0
"2126249579002705582",1,0
"-3002492584263081967",1,0
"5188319746438688483",2,1
"6675558378644795955",3,0
"-3610053098347931153",1,0
"-2152262502368914599",1,0
"-2917150174552314542",1,0
"2358706744745286555",1,0
"-6022753832692175742",1,0
"-3250047160790143392",1,0
"8705437509721496689",1,0
"-8377703355267784480",1,0
"5380477523895177946",1,0
"7103251638408564527",1,0
"4292955625314915984",2,0
"6978174259115844191",1,0
"1814376028592997075",1,0
"1758440859434189064",1,0
"5834125580252454487",1,0
"51812925021009545",1,0
"4511702214184763348",1,0
"7304446854576984847",2,1
"-5799915557227523421",1,0
"-7656634149109375226",1,0
"-4630302869376272826",1,0
"3515188154533525219",1,0
"1308447411107090426",1,0
"904438171101990833",1,0
"6832936608690744799",1,0
"-6416428097120287212",1,0
"5096775519308177409",1,0
"8733179611389515205",1,0
"-5630556637498694922",1,0
"-6969996122301949047",1,0
"-8529166525828157405",1,0
"4546047850570327402",1,0
"2483067586322456960",1,0
"8634554788981158265",1,0
"9029545958315657055",2,0
"-5333750866842713613",1,0
"-3768988541845338077",2,1
"-2641836130430306608",1,0
"-1123759352505139998",1,0
"-1666252612548578520",1,0
"-7104651221515792356",1,0
"6715244405523689789",2,0
"7053172340013841035",1,0
"-2202859266712786649",1,0
"-3745363244685495677",1,0
"-7258355877708808829",1,0
"7086166459105723077",3,3
"-5664196199213126572",1,0
"4695821652776810632",1,0
"-1586101661156068574",1,0
"7085292794106068624",1,0
"-3122857777956132849",1,0
"5738672327364194637",1,0
"-8309451062079225452",1,0
"3896293920229433405",1,0
"-7403174895714707668",1,0
"5649920480171577086",1,0
"-179393784917233846",1,0
"-4064995054398620968",1,0
"-7477082242087749429",1,0
"7841410291638104179",1,0
"4019367139615553065",1,0
"8334116484574460643",1,0
"4977580548236083410",1,0
"-8238780806180124582",1,0
"-7476447307085103135",1,0
"-8168357155561086849",1,0
"4315321171457819036",1,0
"-4217224605812088968",1,0
"3586857812177771209",1,0
"-6402788099446847",1,0
"7061879372290554261",1,0
"-4507687303368779501",1,0
"-8966515093329642728",1,0
"6231179549155631791",2,0
"-64563171436030378",2,0
"7962965714752940659",1,0
"-5170660584319779116",5,0
"-1711196019552830651",1,0
"8733081092706038242",1,0
"6838618738880756513",1,0
"-7278780616794448371",1,0
"-2668041467192418452",1,0
"5598357075981821519",1,0
"-6467779139248555960",2,0
"5839077972929365786",1,0
"5946300189758972030",1,0
"-5940004730988376549",1,0
"-2120173207779114771",1,0
"-5127063538255725712",1,0
"841866199518997585",1,0
"5755688146742839461",1,0
"-3256883068215564761",2,0
"-3569303482173393771",1,0
"7931668078087085529",2,2
"-1355537324426418250",1,0
"5028207328524028113",1,0
"1311243169657645580",1,0
"8169546234072809521",1,0
"-8339656417556354548",1,0
"8405885740494575840",2,1
"4754449464921301390",2,0
"6413897907414974784",2,2
"3223095944900171868",2,0
"-4109176758613984024",1,0
"9150217479763326380",1,0
"3160236421371507134",3,2
"3316291921831947475",1,0
"-7208821259912720744",1,0
"77720041699181245",1,0
"5437900974345045885",2,0
"-292869131003156621",1,0
"3662008466067753038",1,0
"-2281296474015657908",1,0
"1107012152443764399",1,0
"-5917084315775477824",1,0
"-9050884760355257140",1,0
"8025434445953687821",1,0
"2028676021066958654",1,0
"-5535993352987007695",1,0
"-8850365559201761532",2,1
"-6396278501756698946",1,0
"-5387917406976217098",1,0
"-1813293114047256558",1,0
"-886105337231839117",1,0
"8732331829138527889",1,0
"-6993403224255453383",1,0
"7648729402977854040",4,4
"8003723637601667317",1,0
"-7785231942146525283",2,0
"-1945536140691612453",1,0
"174384302256094776",1,0
"7374285003689839861",1,0
"-8220946006773746070",1,0
"-3187661919230492167",1,0
"8652759863995718604",1,0
"306763524422130477",1,0
"-5567886334218390077",2,0
"9168394162980334286",1,0
"7630130880390069301",1,0
"2879836060171985302",1,0
"6221859720008268695",1,0
"-8964912563862239054",1,0
"6541491873735534854",2,1
"-3081137063522455912",2,1
"6724893162801926758",1,0
"-5834785524644233639",1,0
"-6645527511209263836",1,0
"6341561397891071470",1,0
"2981712767986421591",1,0
"7229963703546766839",1,0
"3900221966679229788",2,0
"1928116382670638377",1,0
"-617206628288378570",1,0
"-8687296089719917660",1,0
"3635143286275415655",2,0
"644777516672631314",2,0
"-2536436244539844769",1,0
"-2017458817066090149",1,0
"-2055902491156925843",1,0
"-718261840017576793",1,0
"6972978597313768756",1,0
"-1882591729592845465",1,0
"2430643769036139090",1,0
"30506940867878728",1,0
"-5181907939875589748",1,0
"7672429537432115854",1,0
"7774523945978967172",1,0
"9003685393618150010",1,0
"1635403510361807400",1,0
"-1637070914106927599",1,0
"-2991453709058958719",1,0
"-8592086375806947043",1,0
"-1122991009793372276",1,0
"4809837808254199171",1,0
"8041706880191614631",1,0
"-7515545828995770766",1,0
"6402355087834671480",1,0
"79457451999222771",1,0
"-1916247009690235074",1,0
"2164758677898094752",1,0
"2253853875437668755",1,0
"4912701237674492756",2,1
"-8974332588343959784",1,0
"-4784332728466098845",1,0
"-7721864127468864574",1,0
"-6648418695435030326",1,0
"-524413137095117441",1,0
"-7242191733307760867",1,0
"4594259583276672408",1,0
"2012041492725550422",1,0
"6406687139991190166",1,0
"-7421856284925392269",1,0
"-4203667940688070815",1,0
"1802551269823242973",1,0
"1388200812100721394",2,1
"-2536273466684957069",1,0
"-7503186316210035113",1,0
"-4461316795572197466",1,0
"4692867389770925130",1,0
"6601765270298477284",1,0
"2149307678311379131",1,0
"165297943132499556",1,0
"1569315295217646633",1,0
"-8499362727481982964",1,0
"5559969046451331527",2,1
"1776075243803644886",1,0
"4091758824406293934",1,0
"-4133044002405389745",1,0
"5330695460504441144",1,0
"-484612314322277385",1,0
"3543083321487323761",1,0
"6414331542675285663",1,0
"3772905984185524864",1,0
"-42154086011302087",1,0
"-2492965665042520576",2,0
"-7113369722652765998",1,0
"-515567400045368365",2,0
"-9008628903135506317",1,0
"4549632198828449537",1,0
"752308422552376177",1,0
"-834107657091712324",1,0
"-1566398745304105083",1,0
"-3504421535777875479",1,0
"-2416907995293007625",1,0
"7674073597360814505",1,0
"-4908188789017820990",1,0
"-853253978783695144",1,0
"-6600723093866943159",1,0
"-3831013080337760824",1,0
"-5933262738257635",3,2
"-1613763278518354436",1,0
"3307561036018559872",1,0
"-3240255844004031289",1,0
"-3658407698218135807",1,0
"-3782640749376394217",1,0
"8759756435622417792",1,0
"8334172697466417001",2,1
"-519565164188659242",1,0
"3016220013320522967",1,0
"-4176417309000981578",2,0
"4348809864603557495",2,0
"8706450556794992628",2,0
"5156926889063124643",2,0
"-7215680326884003200",2,0
"641327695841920500",1,0
"4190995798522365168",1,0
"8444383787382385826",1,0
"5203749526646082672",1,0
"1358300445467662305",1,0
"3151460909286566493",1,0
"5677100654442333415",1,0
"5951481298832163668",1,0
"-4646196255301603924",1,0
"5258054835710160422",1,0
"2030803608318710144",1,0
"-7919022701392894233",1,0
"4598542596867750095",1,0
"-6788657829312038870",1,0
"2867219779268248269",1,0
"-8894991830115606644",1,0
"9001744627243172411",1,0
"-6996158825984876625",2,1
"-7804655667587128883",1,0
"-1595400863912409637",1,0
"5050074096046731765",1,0
"8441895919232546463",1,0
"4900661915627697793",1,0
"6261305755525678527",1,0
"3019530755648734859",1,0
"1167074551773298363",1,0
"-3117538333581892636",1,0
"2424163709216083973",1,0
"-7187602233197829965",1,0
"8205611039571789290",1,0
"3209656183070810389",1,0
"8206010643616395067",1,0
"2944726103442967099",1,0
"7362685782822652000",1,0
"1546896856393566898",1,0
"-4005506100447568071",2,1
"-4357827101173147443",1,0
"5675319647683858972",1,0
"-4680152593094452439",1,0
"-1974135139008880217",1,0
"6975075618363522888",1,0
"9217276392263859727",1,0
"-2763392388986801089",2,0
"8733299155318412920",1,0
"2740784001170168974",1,0
"3294949705042372998",1,0
"-8897002655813330399",1,0
"-4656227934340527344",1,0
"1377926083713599393",1,0
"7855085803135446905",1,0
"4859678652959988492",1,0
"4102222258688618045",1,0
"-6501046981141412736",1,0
"-4888736950550524554",2,0
"-6767170817953898124",1,0
"-8029316518080733117",1,0
"2912430398612145228",2,0
"6431251689996285831",1,0
"8231805045342808378",1,0
"7272246235439022162",1,0
"-1797396497007783752",1,0
"-9110866550717552024",1,0
"5409609784254887470",2,0
"8531312106059276026",3,0
"-3377467384396122915",1,0
"5793877027364145271",2,0
"-8591130892034103657",1,0
"4161934688601774425",2,0
"-1613232427173837277",1,0
"-7176743975351312106",1,0
"7646448259860925763",1,0
"-7239197129044807957",1,0
"-5975546937807543004",2,1
"-247994063977268888",1,0
"858596012765553080",1,0
"7678944005562814803",1,0
"-6682056676850906316",1,0
"5360273376934822713",1,0
"3250347939655819640",1,0
"3780108288672888437",2,1
"5562744016427883674",1,0
"-6185664384746806524",1,0
"-4107675176948591165",1,0
"7895282970216658718",1,0
"-2252387788919468381",2,0
"3391377119056289955",1,0
"6714110128489629853",1,0
"-7263051302243016494",1,0
"1341826251453913222",2,1
"-6971630451582020931",1,0
"-7770067303962707764",1,0
"6808601473113495646",1,0
"-4438142651155351491",1,0
"-332248843620144438",1,0
"7371440752489881434",1,0
"-8349741990845070427",1,0
"2725296691081999342",1,0
"3601569781169575275",1,0
"-2139537021568495389",1,0
"-100474615287180423",1,0
"7958399854802627442",1,0
"-1978931633765794246",1,0
"-3815686376195733763",1,0
"7453940592472302592",1,0
"-639728921615173759",1,0
"-5521499316083035239",1,0
"6190394460554910826",1,0
"4651005752917659740",1,0
"6616894963896767383",1,0
"1144638710694752855",1,0
"-8356324030155805012",2,1
"-2906251368887796808",3,2
"5764006692559571179",1,0
"-5875733765273960643",1,0
"4242336045038935959",1,0
"8429256386979009001",1,0
"5390513335094735795",1,0
"-184361734763847300",2,1
"-6750168748020264983",1,0
"-2813663459257207321",1,0
"-6527170020867729066",1,0
"-4855452212561461485",1,0
"-2615734971748069860",1,0
"-6639644490188489311",1,0
"-7486154465098481849",2,0
"1671479371884586317",2,0
"2695737679313639458",1,0
"-3953248360595015802",1,0
"-5801630896709071235",1,0
"5501780463469342339",1,0
"5787156319168077687",2,1
"-4152874301652913002",2,0
"9038476668630144749",1,0
"6307671482551702502",1,0
"-7722840816252716509",2,2
"2171041671612554117",1,0
"-1883492293959149408",1,0
"-714684178343533677",1,0
"-6308277328384398487",2,0
"-892334009499658748",2,0
"2824834139001152615",2,0
"-966845653083951290",1,0
"1415003360632428605",2,0
"6798170997499762107",1,0
"-3489495703018527835",2,1
"-13196544057146647",2,0
"-1035362619406998648",1,0
"-1705070713794391900",1,0
"6388541678656835621",2,2
"-1815403325992780854",1,0
"-4345938696046410214",1,0
"-8563189280659753736",1,0
"1270376626346331501",1,0
"3113895894754838196",1,0
"4736230195027687878",1,0
"-5177097729397918613",2,0
"2557361089031313258",1,0
"7017857200946298593",1,0
"4271403663381901801",1,0
"-138985499948089116",1,0
"5773081096413705946",1,0
"3790484404996232249",1,1
"-3303208047228730450",1,0
"-1210403295360117059",1,0
"630400434536016349",1,0
"1436126301565015108",2,1
"3567102627190544089",2,1
"-7620731313939575622",2,1
"7001884442656613555",1,0
"8076652048502921677",1,0
"4093339516142818966",1,0
"-2037458784934699666",1,0
"-7647516442684765892",1,0
"-8442194502192504674",1,0
"-5833270455505854467",1,0
"-6084895538296990049",1,1
"-8190352529248517525",1,0
"1544449543060700492",1,0
"3038053877755484346",1,0
"489493396018942508",1,0
"1130142378314654404",1,0
"4425021623146541673",1,0
"5274099032112284832",1,0
"-4603901300898528379",1,0
"9176092621759552183",2,0
"3751777674472440632",3,0
"651724220243123247",1,0
"8700432684762726739",1,0
"2140639329529260725",2,1
"-5819791314374190478",1,0
"4773633258962352519",1,0
"6857180555903680346",1,0
"-5980753706705721668",1,0
"-3090142953244468081",1,0
"7905545240604784985",1,0
"-3297311917450916961",1,0
"-8813936813279990084",1,0
"-4334594422717193321",3,0
"749530132631666085",1,0
"-227149002865405220",1,0
"575846804815082459",1,0
"-2559896832247108964",2,0
"-4545597862861601492",3,0
"-3732903087568637115",1,0
"6361965535424837734",1,0
"-3027594692510242434",1,0
"1048513576746142188",1,0
"4307274291727207858",1,0
"-3778109806361966885",1,0
"-5269580152600061797",1,0
"957653097161178277",1,0
"180720762437455149",1,0
"3772674175428842957",1,0
"-1443365878723912805",1,0
"-8845669164225935693",1,0
"2310253988164978762",1,0
"7689867983464193131",1,0
"-4354991444830207631",1,0
"-8117414209706536502",1,0
"-5913482374625519821",1,0
"-545590752275274243",1,0
"2162797661366600429",1,0
"2474625346080643519",1,0
"2587551036273525366",1,0
"-3985106164699833318",2,1
"8493308428019379412",1,0
"4149762698092887997",1,0
"-2127358216218773578",1,0
"-2536062563101150443",1,0
"-3472062731714209030",1,0
"3089320834524853335",2,1
"2740026017019325813",3,1
"6410163407820414653",1,0
"4954563864248639770",2,1
"-6302622303361363226",1,0
"2419521964162505973",1,0
"-554984140123723354",1,0
"-8773890588396084222",1,0
"5277836402225052910",1,0
"-4741418222608275200",1,0
"-8267443286684603353",1,0
"-4441042092438976235",2,0
"3864196287310124294",1,0
"-1338777926037668342",1,0
"-2421043777671643717",2,0
"-2341865696574111866",1,0
"-4087483977216751211",1,0
"7161518571608500256",1,0
"8120081607500793192",1,0
"-6938088125704813467",1,0
"2962796919949970939",1,0
"-1237158133103204186",1,0
"-1734060738865762963",2,1
"2094181621162308571",1,0
"-6894244820947123476",1,0
"1274342080312275333",1,0
"-6436157225480214276",2,1
"-8434816865245377321",1,0
"-1406906821175187031",1,0
"-3434552806236255776",1,0
"3158571206720882906",1,0
"-6370670508159423276",1,0
"-2265810577834243012",1,0
"-7201705643923019611",1,0
"-1874826885099385771",1,0
"4454754221116373432",1,0
"7023243713409518030",1,0
"1400289319400253557",2,0
"5187044959474114500",1,0
"2435643061289341653",2,0
"-5125439805535804708",1,0
"4682606620166895045",1,0
"7996413517652985344",1,0
"5034294465084918593",1,0
"-1776455935799498110",1,0
"-9153578692663554702",2,0
"9191022710784663355",1,1
"5306688542200018950",1,0
"-4935499732722708966",1,0
"5953277958592604612",1,0
"4881558941239483584",1,0
"511456177993209506",2,1
"1250344419700723091",1,0
"5428825031362289755",1,0
"7901976883029427868",1,0
"8852468790821967846",1,0
"-4707125017636818029",1,0
"2419486679117129205",1,0
"-8907240702304817163",1,0
"-5319834121344465134",1,0
"4244500321464683640",1,0
"2711670239126452997",1,0
"4803207426508575472",1,0
"2599817702883633632",1,0
"1007793108570215400",1,0
"8832470006819973268",2,0
"6128124966052529948",1,0
"-5726639203993891299",1,0
"1187358411771920208",1,0
"381241934708418141",1,0
"6530972643000518060",1,0
"3608731635390475098",1,0
"-854499114686694210",2,1
"2140127380123083255",1,0
"-5988094574141051023",1,0
"4609362512352292781",1,0
"3251750903999153320",1,0
"5967769461059985514",2,1
"2445878389406104587",1,0
"1051834314736949914",1,0
"8394005068842373414",1,0
"-5696628491795732871",1,0
"3555620129285225770",1,0
"-5762826976712102195",1,0
"5351552770954492223",1,0
"8724240776182849673",1,0
"609434844307330596",1,0
"6946418940671755046",1,0
"-3997560803382935721",1,0
"-8867817731438872848",1,0
"8726160462709502918",1,0
"779562968899747092",1,0
"-2311123734859710893",1,0
"-8262496545859416610",1,0
"-6033421580992058233",1,0
"-6124045424862422928",1,0
"2536830210618717586",1,0
"-2243340743155762993",1,0
"5484940639647792574",1,0
"6873123420055162063",1,0
"9147085100939347662",1,0
"-8112133747358635809",1,0
"-2999018678237405040",2,0
"2066101458279052784",2,0
"-2668405577633636753",1,0
"9053752548298575756",1,0
"-5482779908204479666",1,0
"-2446203039788278739",1,0
"8253886262423408035",1,0
"877138998308218863",1,0
"-3302786716140701182",1,0
"-4623450620921820569",1,0
"8916773052950745600",1,0
"7713788122911536322",1,0
"-389512588967139653",2,0
"4595781167049781138",1,0
"-2801866598852358737",1,0
"-4159960621696470529",1,0
"-2549501233915658059",1,0
"-1587374822637282440",1,0
"-6607161509199972619",1,0
"6253325754254824613",1,0
"2042772043563270983",1,0
"170429924662887120",1,0
"-2521307444820957454",1,0
"6378624786666544081",1,0
"6236271056725874917",1,0
"652147386956035713",2,1
"-7767101651017010521",1,0
"5714368067584602665",1,0
"-7856950206780389348",1,0
"5661037503774032541",1,0
"272361364169705137",1,0
"-9131089500354668336",1,0
"3212473466548757659",1,0
"-4585548721417869917",1,0
"8398287736198121158",2,0
"-7942472875540619012",1,0
"-2888582196060567809",2,0
"8417358581242997868",1,0
"3111001926983538383",1,0
"-3086149252034350070",1,0
"-2745006087271190963",3,2
"814367102225826164",1,0
"5027013895181864122",1,0
"-2958227879021181915",1,0
"1050346585399396127",1,0
"-7566254112468940462",2,0
"-8362412508894466570",2,1
"-2622391082614603989",1,0
"7026851240706536690",1,0
"-346888161938667537",1,0
"4365136297983857748",1,0
"-6277876985609878408",1,0
"-9210315192652431202",2,0
"-7305682661851828925",1,0
"1126674667186550883",1,0
"-2064709402292548397",1,0
"7882649578471834489",2,1
"7434847786915751318",1,0
"4888259759147125412",1,0
"-7620275465251985603",1,0
"-4816444109072608924",1,0
"-3101133325870113068",1,0
"-9197338796496989934",1,0
"-3137612562315840701",1,0
"-8693476503271385078",4,3
"-5340491997682183619",4,3
"-864996573615328866",1,0
"6135344061051788151",1,0
"-6804017257086705432",1,0
"-5704754547142015892",1,0
"6390553241114624736",1,0
"-2233472983958846133",2,1
"6889536255304190448",1,0
"-2475048535933230358",1,0
"2718107321121299011",2,2
"-1932776633447630793",1,0
"-7100425795181875939",1,0
"-5566927743976113607",1,0
"2451440147969949408",1,0
"2059012059992552979",1,0
"-4084870291184056843",1,0
"-7729294003296362498",2,1
"-1466017514433340796",2,0
"-3269411840295693386",1,0
"-3796918574351582515",1,0
"4172193091288337010",2,0
"4849260728496350286",1,0
"7686754564251221839",1,0
"7265413600003680336",1,0
"-6729547877854302545",1,0
"5179907606038011777",1,0
"1933007802773026361",1,0
"2624927116230541156",1,0
"6738435134962458010",1,0
"-25361302711711057",1,0
"5450029321602685582",2,0
"-3320570367626918257",2,0
"8057022928358111472",2,0
"6241466007237228603",1,1
"-2157273040977504008",1,0
"-1706335739816015550",1,0
"1595234155059554261",1,0
"2938701495641782425",1,0
"-671579677605964868",3,0
"-4332554836154195447",1,0
"5828870185755855687",2,0
"2334055329641502368",1,0
"-2760481563084864146",1,0
"-1474039771082381741",1,0
"9021229910624472993",1,0
"-4782791345246849845",1,0
"-8215224790987380196",1,0
"8256525479325424773",1,0
"-4701307097216862115",1,0
"-6773639260656295850",1,0
"710497512938503926",2,0
"6727720077770843503",1,0
"-5040444205942716631",1,0
"-9067412182998873893",1,0
"-8380987721423624439",1,0
"1998263890332302312",2,1
"8918787408611815706",1,0
"-9044211622699410140",1,0
"-1732257539295125254",1,0
"7231098185603025366",2,0
"-738951423715611824",1,0
"4993689697011529548",1,0
"109153896029404363",1,0
"-3920633236865528307",1,0
"-1727534267064129154",1,0
"-4125760766069115054",1,0
"-6416237738974654885",1,0
"-7596670739218910260",1,0
"-4812763583046996368",1,0
"762296329242320212",1,0
"-1954846692785760267",1,0
"880303700652270327",1,0
"-1394086211145726100",1,0
"1208349892137284768",1,0
"-8192292482907468751",1,0
"-1566809435807264305",2,0
"7339298081531859268",1,0
"4580652543982374943",1,0
"7061034263871586761",1,0
"-5788387584217402108",1,0
"5031326835593450235",1,0
"8220947167062268231",1,0
"5783775695381752345",2,0
"-5165999124511861896",2,0
"8754732540571787931",1,0
"5132817617748215326",1,0
"-5230797876773627701",1,0
"5663809732121086817",1,0
"5075198566670914646",1,0
"797217565078207209",1,0
"-240221707781267138",1,0
"1109679073509426822",1,0
"-1975736791803344016",2,1
"3919364933415728119",2,1
"8325287825437198256",2,1
"-226713816875179690",2,1
"-5102589817139069858",2,1
"6452005069412755053",1,0
"-5410191668207825926",1,0
"8148652679815523865",1,0
"7005287636190018024",1,0
"-6466512543932204455",1,0
"3146181560710009596",1,0
"2225384604393676211",1,0
"-3506552446453953186",1,0
"-1146015560375050061",1,0
"6355715950039234436",1,0
"4376109376763824567",1,0
"-6079320145463350116",1,0
"-8948181670763482880",1,0
"-295239944446882423",1,0
"984230470075332093",1,0
"7067505539728329247",1,0
"6156529161587445997",1,0
"-4980722642579580769",1,0
"8962595797685528796",1,0
"4994545773167058897",2,0
"5290282255685326410",1,0
"2045360147983372892",1,0
"8235806471293903587",1,0
"-3465024918773431327",1,0
"4867092743900417332",2,0
"-2386696521770795967",1,0
"5150044543153197566",1,0
"1695338690412156271",1,0
"-2100516432903798458",1,0
"-4427329426148280060",1,0
"9014717425849703272",1,0
"6315480375341652729",1,0
"107530077842572603",1,0
"1919905508388779244",1,0
"-3182634623767128618",1,0
"-1254243322361757050",2,1
"-4294723974976077422",1,0
"4190884843672800993",1,0
"4558414018362760967",1,0
"-8297382364733841535",1,0
"4381687944936020850",1,0
"-4457810591987042333",1,0
"-6462364418417985313",1,0
"-1606048188947924850",1,0
"-1928455529807136704",1,0
"-8762835113183443812",1,0
"4339221754463803407",1,0
"-899810749805615385",1,0
"2605848836822072832",2,0
"-732023002099660258",1,0
"8461249345391810350",1,0
"-9143864325956620034",1,0
"5800060337294575078",1,0
"-6575378853826798377",1,0
"-6824110321121326001",1,0
"-6642672276737222453",1,0
"-8943080310524892616",1,0
"-2743348810589128260",1,0
"-7150026876063353338",2,1
"7175166159119723140",1,0
"7977670482774145891",1,0
"6595565937165123531",1,0
"-483287774828136842",1,0
"1660705822217147089",1,0
"-6914374353027603600",1,0
"6374362946101278180",1,0
"-8405728464047257927",1,0
"8732975374794012145",1,0
"6116664512246276525",1,0
"-5321741423865110884",1,0
"811093383230719073",1,0
"648719724707652252",2,1
"1315225358294062974",1,0
"-1794368828580932795",2,1
"5684130677642987185",1,0
"6395689887543697765",1,0
"-7240366981661383213",1,0
"2069179807030090371",1,0
"-3082370100139017520",1,0
"-7004941346545337177",1,0
"5610193922574798795",1,0
"-4846582780712812401",1,0
"-74698253047698954",1,0
"3069826970389915297",1,0
"-785817237939422136",1,0
"5960455224002249542",1,0
"-1663937298680823512",1,0
"2654648963168313792",1,0
"-5338129703755469310",1,0
"5122561424184366116",1,0
"8383485592475045389",1,0
"609592551161475591",1,0
"4445101539900842122",1,0
"-6249560617426969564",1,0
"2299526204446347092",1,0
"-48483456533352187",2,1
"-5109190984426487827",1,0
"-3841395961499330631",1,0
"-3864628654544753361",1,0
"-7910598939781082453",1,0
"3239190881111852907",1,0
"-3373943371411290853",1,0
"-2199180990727834283",1,0
"-3052806385217850379",1,0
"-7646866890800464277",2,0
"6277788049996520834",2,0
"5756386514980206569",1,0
"7918343028548884204",1,0
"832708754767345657",1,0
"-100696522663231541",1,0
"-8234444074583010124",1,0
"-4509677685584402117",1,0
"-2770307900678323353",2,0
"-2149021017248441462",1,0
"-2542985030467864263",1,0
"-5459690034835238568",1,0
"6371873987329405990",1,0
"-232862851610761346",2,0
"1804148045750907893",1,0
"1507492796129642913",1,0
"-5165283147755915717",1,0
"6248380013441939233",2,0
"7038880427026619060",1,0
"2698450533315635510",2,0
"3006924829669337207",1,0
"8638993944252354183",1,0
"-3162839996892108657",2,0
"1013990797510846202",2,0
"6338299526531197471",1,0
"4374317261263011865",1,0
"3644071239712153803",3,2
"-7648480069478838248",1,0
"3530800994079283225",1,0
"8534618254359055881",1,0
"1781134989653665982",1,0
